Date,Time,Open,High,Low,Close,Volume
2023-06-16,09:15:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:18:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:21:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:24:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:27:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:30:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:33:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:36:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:39:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:42:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:45:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:48:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:51:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:54:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,09:57:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:00:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:03:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:06:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:09:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:12:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:15:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:18:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:21:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:24:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:27:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:30:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:33:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:36:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:39:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:42:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:45:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:48:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:51:00,493.7,493.7,493.7,493.7,0.0
2023-06-16,10:54:00,493.7,493.7,493.7,493.7,0.0
